aqi,co,datetime,no2,o3,pm10,pm25,so2,timestamp_local,timestamp_utc,ts
67,21,2023-06-01:14,0.3,57.3,34.3,20,1.7,2023-06-02T00:00:00,2023-06-01T14:00:00,1685628000
67,21,2023-06-01:13,0.7,56.7,33.7,20,2.3,2023-06-01T23:00:00,2023-06-01T13:00:00,1685624400
67,21,2023-06-01:12,1,56,33,20,3,2023-06-01T22:00:00,2023-06-01T12:00:00,1685620800
72,28.8,2023-06-01:11,14.3,40.3,34.7,22,9.7,2023-06-01T21:00:00,2023-06-01T11:00:00,1685617200
76,36.6,2023-06-01:10,27.7,24.7,36.3,24,16.3,2023-06-01T20:00:00,2023-06-01T10:00:00,1685613600
80,44.4,2023-06-01:09,41,9,38,26,23,2023-06-01T19:00:00,2023-06-01T09:00:00,1685610000
67,38.9,2023-06-01:08,30.7,21.3,28.7,19.67,21.3,2023-06-01T18:00:00,2023-06-01T08:00:00,1685606400
53,33.5,2023-06-01:07,20.3,33.7,19.3,13.33,19.7,2023-06-01T17:00:00,2023-06-01T07:00:00,1685602800
29,28,2023-06-01:06,10,46,10,7,18,2023-06-01T16:00:00,2023-06-01T06:00:00,1685599200
29,28.8,2023-06-01:05,10,44,10.3,7,19,2023-06-01T15:00:00,2023-06-01T05:00:00,1685595600
29,29.6,2023-06-01:04,10,42,10.7,7,20,2023-06-01T14:00:00,2023-06-01T04:00:00,1685592000
29,30.3,2023-06-01:03,10,40,11,7,21,2023-06-01T13:00:00,2023-06-01T03:00:00,1685588400
36,31.3,2023-06-01:02,13.7,32.7,13.3,8.67,20.7,2023-06-01T12:00:00,2023-06-01T02:00:00,1685584800
43,32.3,2023-06-01:01,17.3,25.3,15.7,10.33,20.3,2023-06-01T11:00:00,2023-06-01T01:00:00,1685581200
50,33.3,2023-06-01:00,21,18,18,12,20,2023-06-01T10:00:00,2023-06-01T00:00:00,1685577600
46,29.8,2023-05-31:23,15.3,24.3,16.3,11,17.3,2023-06-01T09:00:00,2023-05-31T23:00:00,1685574000
42,26.3,2023-05-31:22,9.7,30.7,14.7,10,14.7,2023-06-01T08:00:00,2023-05-31T22:00:00,1685570400
37,22.8,2023-05-31:21,4,37,13,9,12,2023-06-01T07:00:00,2023-05-31T21:00:00,1685566800
35,23,2023-05-31:20,4.3,36.7,12,8.33,12,2023-06-01T06:00:00,2023-05-31T20:00:00,1685563200
32,23.1,2023-05-31:19,4.7,36.3,11,7.67,12,2023-06-01T05:00:00,2023-05-31T19:00:00,1685559600
29,23.3,2023-05-31:18,5,36,10,7,12,2023-06-01T04:00:00,2023-05-31T18:00:00,1685556000
32,24.3,2023-05-31:17,6,35,11,7.67,13.3,2023-06-01T03:00:00,2023-05-31T17:00:00,1685552400
35,25.3,2023-05-31:16,7,34,12,8.33,14.7,2023-06-01T02:00:00,2023-05-31T16:00:00,1685548800
37,26.3,2023-05-31:15,8,33,13,9,16,2023-06-01T01:00:00,2023-05-31T15:00:00,1685545200
43,31.7,2023-05-31:14,16,25.3,15,10.33,16.7,2023-06-01T00:00:00,2023-05-31T14:00:00,1685541600
47,47.5,2023-07-31:14,24.3,29,16,11.33,16.7,2023-08-01T00:00:00,2023-07-31T14:00:00,1690812000
56,51.7,2023-07-31:13,28.7,27,21,14.67,19.3,2023-07-31T23:00:00,2023-07-31T13:00:00,1690808400
63,56,2023-07-31:12,33,25,26,18,22,2023-07-31T22:00:00,2023-07-31T12:00:00,1690804800
64,47.9,2023-07-31:11,23.3,36.3,26,18.33,18,2023-07-31T21:00:00,2023-07-31T11:00:00,1690801200
64,39.7,2023-07-31:10,13.7,47.7,26,18.67,14,2023-07-31T20:00:00,2023-07-31T10:00:00,1690797600
65,31.5,2023-07-31:09,4,59,26,19,10,2023-07-31T19:00:00,2023-07-31T09:00:00,1690794000
55,31.9,2023-07-31:08,4,59.7,19.7,14.33,10.7,2023-07-31T18:00:00,2023-07-31T08:00:00,1690790400
40,32.3,2023-07-31:07,4,60.3,13.3,9.67,11.3,2023-07-31T17:00:00,2023-07-31T07:00:00,1690786800
28,32.7,2023-07-31:06,4,61,7,5,12,2023-07-31T16:00:00,2023-07-31T06:00:00,1690783200
28,32.9,2023-07-31:05,4,59.7,6.3,4.67,12.3,2023-07-31T15:00:00,2023-07-31T05:00:00,1690779600
27,33.1,2023-07-31:04,4,58.3,5.7,4.33,12.7,2023-07-31T14:00:00,2023-07-31T04:00:00,1690776000
26,33.3,2023-07-31:03,4,57,5,4,13,2023-07-31T13:00:00,2023-07-31T03:00:00,1690772400
25,33.7,2023-07-31:02,4.7,53.3,4.7,3.67,13.7,2023-07-31T12:00:00,2023-07-31T02:00:00,1690768800
23,34,2023-07-31:01,5.3,49.7,4.3,3.33,14.3,2023-07-31T11:00:00,2023-07-31T01:00:00,1690765200
21,34.4,2023-07-31:00,6,46,4,3,15,2023-07-31T10:00:00,2023-07-31T00:00:00,1690761600
26,35.2,2023-07-30:23,9.3,40.3,9,6.33,15.7,2023-07-31T09:00:00,2023-07-30T23:00:00,1690758000
40,36,2023-07-30:22,12.7,34.7,14,9.67,16.3,2023-07-31T08:00:00,2023-07-30T22:00:00,1690754400
52,36.8,2023-07-30:21,16,29,19,13,17,2023-07-31T07:00:00,2023-07-30T21:00:00,1690750800
47,36.4,2023-07-30:20,15.3,30.7,16.7,11.33,15.7,2023-07-31T06:00:00,2023-07-30T20:00:00,1690747200
40,36,2023-07-30:19,14.7,32.3,14.3,9.67,14.3,2023-07-31T05:00:00,2023-07-30T19:00:00,1690743600
33,35.6,2023-07-30:18,14,34,12,8,13,2023-07-31T04:00:00,2023-07-30T18:00:00,1690740000
36,40.7,2023-07-30:17,20.7,28,13,8.67,15.7,2023-07-31T03:00:00,2023-07-30T17:00:00,1690736400
39,45.7,2023-07-30:16,27.3,22,14,9.33,18.3,2023-07-31T02:00:00,2023-07-30T16:00:00,1690732800
42,50.8,2023-07-30:15,34,16,15,10,21,2023-07-31T01:00:00,2023-07-30T15:00:00,1690729200
44,50.4,2023-07-30:14,33.7,18,16,10.67,21.3,2023-07-31T00:00:00,2023-07-30T14:00:00,1690725600
47,50,2023-07-30:13,33.3,20,17,11.33,21.7,2023-07-30T23:00:00,2023-07-30T13:00:00,1690722000
50,49.6,2023-07-30:12,33,22,18,12,22,2023-07-30T22:00:00,2023-07-30T12:00:00,1690718400
44,44.4,2023-07-30:11,26.7,30.3,15.7,10.67,19.3,2023-07-30T21:00:00,2023-07-30T11:00:00,1690714800
39,39.1,2023-07-30:10,20.3,38.7,13.3,9.33,16.7,2023-07-30T20:00:00,2023-07-30T10:00:00,1690711200
33,33.8,2023-07-30:09,14,47,11,8,14,2023-07-30T19:00:00,2023-07-30T09:00:00,1690707600
28,32.3,2023-07-30:08,11,53.3,9.7,6.67,13,2023-07-30T18:00:00,2023-07-30T08:00:00,1690704000
28,30.7,2023-07-30:07,8,59.7,8.3,5.33,12,2023-07-30T17:00:00,2023-07-30T07:00:00,1690700400
31,29.2,2023-07-30:06,5,66,7,4,11,2023-07-30T16:00:00,2023-07-30T06:00:00,1690696800
28,32.7,2023-07-30:05,7.3,61,7.3,4.67,14,2023-07-30T15:00:00,2023-07-30T05:00:00,1690693200
26,36.2,2023-07-30:04,9.7,56,7.7,5.33,17,2023-07-30T14:00:00,2023-07-30T04:00:00,1690689600
25,39.7,2023-07-30:03,12,51,8,6,20,2023-07-30T13:00:00,2023-07-30T03:00:00,1690686000
35,43.8,2023-07-30:02,14.3,42,11.7,8.33,20.7,2023-07-30T12:00:00,2023-07-30T02:00:00,1690682400
44,47.9,2023-07-30:01,16.7,33,15.3,10.67,21.3,2023-07-30T11:00:00,2023-07-30T01:00:00,1690678800
52,51.9,2023-07-30:00,19,24,19,13,22,2023-07-30T10:00:00,2023-07-30T00:00:00,1690675200
51,50,2023-07-29:23,21.3,18.7,18,12.33,22.7,2023-07-30T09:00:00,2023-07-29T23:00:00,1690671600
49,48,2023-07-29:22,23.7,13.3,17,11.67,23.3,2023-07-30T08:00:00,2023-07-29T22:00:00,1690668000
46,46.1,2023-07-29:21,26,8,16,11,24,2023-07-30T07:00:00,2023-07-29T21:00:00,1690664400
46,48.4,2023-07-29:20,26.7,8.7,16,11,22,2023-07-30T06:00:00,2023-07-29T20:00:00,1690660800
46,50.8,2023-07-29:19,27.3,9.3,16,11,20,2023-07-30T05:00:00,2023-07-29T19:00:00,1690657200
46,53.1,2023-07-29:18,28,10,16,11,18,2023-07-30T04:00:00,2023-07-29T18:00:00,1690653600
51,53.1,2023-07-29:17,24.7,18.3,18,12.33,17.7,2023-07-30T03:00:00,2023-07-29T17:00:00,1690650000
54,53.1,2023-07-29:16,21.3,26.7,20,13.67,17.3,2023-07-30T02:00:00,2023-07-29T16:00:00,1690646400
56,53.1,2023-07-29:15,18,35,22,15,17,2023-07-30T01:00:00,2023-07-29T15:00:00,1690642800
55,47.7,2023-07-29:14,13.3,44,21.3,14.33,16,2023-07-30T00:00:00,2023-07-29T14:00:00,1690639200
54,42.2,2023-07-29:13,8.7,53,20.7,13.67,15,2023-07-29T23:00:00,2023-07-29T13:00:00,1690635600
52,36.8,2023-07-29:12,4,62,20,13,14,2023-07-29T22:00:00,2023-07-29T12:00:00,1690632000
54,37.2,2023-07-29:11,4.3,66.7,21.3,13.67,16.3,2023-07-29T21:00:00,2023-07-29T11:00:00,1690628400
55,37.5,2023-07-29:10,4.7,71.3,22.7,14.33,18.7,2023-07-29T20:00:00,2023-07-29T10:00:00,1690624800
56,37.9,2023-07-29:09,5,76,24,15,21,2023-07-29T19:00:00,2023-07-29T09:00:00,1690621200
54,36.2,2023-07-29:08,4.3,73.3,21.7,13.67,18.7,2023-07-29T18:00:00,2023-07-29T08:00:00,1690617600
51,34.4,2023-07-29:07,3.7,70.7,19.3,12.33,16.3,2023-07-29T17:00:00,2023-07-29T07:00:00,1690614000
46,32.7,2023-07-29:06,3,68,17,11,14,2023-07-29T16:00:00,2023-07-29T06:00:00,1690610400
47,30.9,2023-07-29:05,2,67,17.7,11.33,9.7,2023-07-29T15:00:00,2023-07-29T05:00:00,1690606800
49,29.2,2023-07-29:04,1,66,18.3,11.67,5.3,2023-07-29T14:00:00,2023-07-29T04:00:00,1690603200
50,27.4,2023-07-29:03,0,65,19,12,1,2023-07-29T13:00:00,2023-07-29T03:00:00,1690599600
54,29,2023-07-29:02,0.3,62.7,20.7,13.67,1,2023-07-29T12:00:00,2023-07-29T02:00:00,1690596000
57,30.5,2023-07-29:01,0.7,60.3,22.3,15.33,1,2023-07-29T11:00:00,2023-07-29T01:00:00,1690592400
61,32.1,2023-07-29:00,1,58,24,17,1,2023-07-29T10:00:00,2023-07-29T00:00:00,1690588800
61,35.8,2023-07-28:23,8.7,46,24.3,17,6.7,2023-07-29T09:00:00,2023-07-28T23:00:00,1690585200
61,39.5,2023-07-28:22,16.3,34,24.7,17,12.3,2023-07-29T08:00:00,2023-07-28T22:00:00,1690581600
61,43.2,2023-07-28:21,24,22,25,17,18,2023-07-29T07:00:00,2023-07-28T21:00:00,1690578000
58,43.2,2023-07-28:20,24.3,22,23,15.67,18,2023-07-29T06:00:00,2023-07-28T20:00:00,1690574400
55,43.2,2023-07-28:19,24.7,22,21,14.33,18,2023-07-29T05:00:00,2023-07-28T19:00:00,1690570800
52,43.2,2023-07-28:18,25,22,19,13,18,2023-07-29T04:00:00,2023-07-28T18:00:00,1690567200
51,44.4,2023-07-28:17,26,21.3,18.3,12.33,19.3,2023-07-29T03:00:00,2023-07-28T17:00:00,1690563600
49,45.5,2023-07-28:16,27,20.7,17.7,11.67,20.7,2023-07-29T02:00:00,2023-07-28T16:00:00,1690560000
46,46.7,2023-07-28:15,28,20,17,11,22,2023-07-29T01:00:00,2023-07-28T15:00:00,1690556400
44,48.8,2023-07-28:14,30,19,16.7,10.67,22.3,2023-07-29T00:00:00,2023-07-28T14:00:00,1690552800
43,51,2023-07-28:13,32,18,16.3,10.33,22.7,2023-07-28T23:00:00,2023-07-28T13:00:00,1690549200
42,53.1,2023-07-28:12,34,17,16,10,23,2023-07-28T22:00:00,2023-07-28T12:00:00,1690545600
36,46.7,2023-07-28:11,27,26.3,14,8.67,19.7,2023-07-28T21:00:00,2023-07-28T11:00:00,1690542000
31,40.3,2023-07-28:10,20,35.7,12,7.33,16.3,2023-07-28T20:00:00,2023-07-28T10:00:00,1690538400
25,33.8,2023-07-28:09,13,45,10,6,13,2023-07-28T19:00:00,2023-07-28T09:00:00,1690534800
25,32.9,2023-07-28:08,10.3,53.3,9,5.67,13.3,2023-07-28T18:00:00,2023-07-28T08:00:00,1690531200
29,31.9,2023-07-28:07,7.7,61.7,8,5.33,13.7,2023-07-28T17:00:00,2023-07-28T07:00:00,1690527600
32,30.9,2023-07-28:06,5,70,7,5,14,2023-07-28T16:00:00,2023-07-28T06:00:00,1690524000
32,31.3,2023-07-28:05,4.7,68.7,7.7,5.33,14,2023-07-28T15:00:00,2023-07-28T05:00:00,1690520400
31,31.7,2023-07-28:04,4.3,67.3,8.3,5.67,14,2023-07-28T14:00:00,2023-07-28T04:00:00,1690516800
31,32.1,2023-07-28:03,4,66,9,6,14,2023-07-28T13:00:00,2023-07-28T03:00:00,1690513200
28,32.7,2023-07-28:02,4.7,61,9.3,6.33,12.7,2023-07-28T12:00:00,2023-07-28T02:00:00,1690509600
28,33.3,2023-07-28:01,5.3,56,9.7,6.67,11.3,2023-07-28T11:00:00,2023-07-28T01:00:00,1690506000
29,33.8,2023-07-28:00,6,51,10,7,10,2023-07-28T10:00:00,2023-07-28T00:00:00,1690502400
28,31.9,2023-07-27:23,6.7,47.3,9.7,6.67,9.7,2023-07-28T09:00:00,2023-07-27T23:00:00,1690498800
26,30,2023-07-27:22,7.3,43.7,9.3,6.33,9.3,2023-07-28T08:00:00,2023-07-27T22:00:00,1690495200
25,28,2023-07-27:21,8,40,9,6,9,2023-07-28T07:00:00,2023-07-27T21:00:00,1690491600
28,31.3,2023-07-27:20,10,38,9.7,6.67,14,2023-07-28T06:00:00,2023-07-27T20:00:00,1690488000
31,34.6,2023-07-27:19,12,36,10.3,7.33,19,2023-07-28T05:00:00,2023-07-27T19:00:00,1690484400
33,37.9,2023-07-27:18,14,34,11,8,24,2023-07-28T04:00:00,2023-07-27T18:00:00,1690480800
43,43.6,2023-07-27:17,13,42,14.3,10.33,26,2023-07-28T03:00:00,2023-07-27T17:00:00,1690477200
51,49.2,2023-07-27:16,12,50,17.7,12.67,28,2023-07-28T02:00:00,2023-07-27T16:00:00,1690473600
56,54.9,2023-07-27:15,11,58,21,15,30,2023-07-28T01:00:00,2023-07-27T15:00:00,1690470000
58,52.9,2023-07-27:14,10.7,60.7,22.3,15.67,34,2023-07-28T00:00:00,2023-07-27T14:00:00,1690466400
59,51,2023-07-27:13,10.3,63.3,23.7,16.33,38,2023-07-27T23:00:00,2023-07-27T13:00:00,1690462800
61,49,2023-07-27:12,10,66,25,17,42,2023-07-27T22:00:00,2023-07-27T12:00:00,1690459200
62,46.9,2023-07-27:11,13.7,61.7,26.3,17.67,54.3,2023-07-27T21:00:00,2023-07-27T11:00:00,1690455600
64,44.7,2023-07-27:10,17.3,57.3,27.7,18.33,66.7,2023-07-27T20:00:00,2023-07-27T10:00:00,1690452000
65,42.6,2023-07-27:09,21,53,29,19,79,2023-07-27T19:00:00,2023-07-27T09:00:00,1690448400
62,40.7,2023-07-27:08,18.3,56,26.3,17.33,68,2023-07-27T18:00:00,2023-07-27T08:00:00,1690444800
58,38.7,2023-07-27:07,15.7,59,23.7,15.67,57,2023-07-27T17:00:00,2023-07-27T07:00:00,1690441200
54,36.8,2023-07-27:06,13,62,21,14,46,2023-07-27T16:00:00,2023-07-27T06:00:00,1690437600
52,36.8,2023-07-27:05,10.7,63,19.7,13,34.3,2023-07-27T15:00:00,2023-07-27T05:00:00,1690434000
50,36.8,2023-07-27:04,8.3,64,18.3,12,22.7,2023-07-27T14:00:00,2023-07-27T04:00:00,1690430400
46,36.8,2023-07-27:03,6,65,17,11,11,2023-07-27T13:00:00,2023-07-27T03:00:00,1690426800
52,36.4,2023-07-27:02,5.7,62.7,19.7,13,9.7,2023-07-27T12:00:00,2023-07-27T02:00:00,1690423200
56,36,2023-07-27:01,5.3,60.3,22.3,15,8.3,2023-07-27T11:00:00,2023-07-27T01:00:00,1690419600
61,35.6,2023-07-27:00,5,58,25,17,7,2023-07-27T10:00:00,2023-07-27T00:00:00,1690416000
57,35.4,2023-07-26:23,6,55.3,22.7,15.33,8.3,2023-07-27T09:00:00,2023-07-26T23:00:00,1690412400
54,35.2,2023-07-26:22,7,52.7,20.3,13.67,9.7,2023-07-27T08:00:00,2023-07-26T22:00:00,1690408800
50,35,2023-07-26:21,8,50,18,12,11,2023-07-27T07:00:00,2023-07-26T21:00:00,1690405200
46,34.4,2023-07-26:20,6.3,54,16.3,11,9.3,2023-07-27T06:00:00,2023-07-26T20:00:00,1690401600
42,33.8,2023-07-26:19,4.7,58,14.7,10,7.7,2023-07-27T05:00:00,2023-07-26T19:00:00,1690398000
37,33.3,2023-07-26:18,3,62,13,9,6,2023-07-27T04:00:00,2023-07-26T18:00:00,1690394400
39,33.7,2023-07-26:17,3.3,63.7,13.7,9.33,5.3,2023-07-27T03:00:00,2023-07-26T17:00:00,1690390800
40,34,2023-07-26:16,3.7,65.3,14.3,9.67,4.7,2023-07-27T02:00:00,2023-07-26T16:00:00,1690387200
42,34.4,2023-07-26:15,4,67,15,10,4,2023-07-27T01:00:00,2023-07-26T15:00:00,1690383600
50,37.7,2023-07-26:14,7.7,62.7,18,12,8.3,2023-07-27T00:00:00,2023-07-26T14:00:00,1690380000
54,41,2023-07-26:13,11.3,58.3,21,14,12.7,2023-07-26T23:00:00,2023-07-26T13:00:00,1690376400
59,44.4,2023-07-26:12,15,54,24,16,17,2023-07-26T22:00:00,2023-07-26T12:00:00,1690372800
58,40.7,2023-07-26:11,14.7,54,23.7,15.67,32,2023-07-26T21:00:00,2023-07-26T11:00:00,1690369200
57,37,2023-07-26:10,14.3,54,23.3,15.33,47,2023-07-26T20:00:00,2023-07-26T10:00:00,1690365600
56,33.3,2023-07-26:09,14,54,23,15,62,2023-07-26T19:00:00,2023-07-26T09:00:00,1690362000
54,33.3,2023-07-26:08,13.7,55.3,20.7,13.67,59.7,2023-07-26T18:00:00,2023-07-26T08:00:00,1690358400
51,33.3,2023-07-26:07,13.3,56.7,18.3,12.33,57.3,2023-07-26T17:00:00,2023-07-26T07:00:00,1690354800
46,33.3,2023-07-26:06,13,58,16,11,55,2023-07-26T16:00:00,2023-07-26T06:00:00,1690351200
44,35.4,2023-07-26:05,13,57.3,15.7,10.67,53.3,2023-07-26T15:00:00,2023-07-26T05:00:00,1690347600
43,37.5,2023-07-26:04,13,56.7,15.3,10.33,51.7,2023-07-26T14:00:00,2023-07-26T04:00:00,1690344000
42,39.7,2023-07-26:03,13,56,15,10,50,2023-07-26T13:00:00,2023-07-26T03:00:00,1690340400
54,46.7,2023-07-26:02,16.3,47.7,20.3,13.67,47.7,2023-07-26T12:00:00,2023-07-26T02:00:00,1690336800
62,53.7,2023-07-26:01,19.7,39.3,25.7,17.33,45.3,2023-07-26T11:00:00,2023-07-26T01:00:00,1690333200
69,60.7,2023-07-26:00,23,31,31,21,43,2023-07-26T10:00:00,2023-07-26T00:00:00,1690329600
69,58,2023-07-25:23,26.3,27.3,30.7,20.67,39.3,2023-07-26T09:00:00,2023-07-25T23:00:00,1690326000
68,55.2,2023-07-25:22,29.7,23.7,30.3,20.33,35.7,2023-07-26T08:00:00,2023-07-25T22:00:00,1690322400
67,52.5,2023-07-25:21,33,20,30,20,32,2023-07-26T07:00:00,2023-07-25T21:00:00,1690318800
65,50,2023-07-25:20,32.3,21.7,28.7,19,28,2023-07-26T06:00:00,2023-07-25T20:00:00,1690315200
63,47.5,2023-07-25:19,31.7,23.3,27.3,18,24,2023-07-26T05:00:00,2023-07-25T19:00:00,1690311600
61,44.9,2023-07-25:18,31,25,26,17,20,2023-07-26T04:00:00,2023-07-25T18:00:00,1690308000
64,42.2,2023-07-25:17,26,30.7,27.7,18.33,16,2023-07-26T03:00:00,2023-07-25T17:00:00,1690304400
67,39.5,2023-07-25:16,21,36.3,29.3,19.67,12,2023-07-26T02:00:00,2023-07-25T16:00:00,1690300800
69,36.8,2023-07-25:15,16,42,31,21,8,2023-07-26T01:00:00,2023-07-25T15:00:00,1690297200
70,33.5,2023-07-25:14,11,49.3,32,21.33,6,2023-07-26T00:00:00,2023-07-25T14:00:00,1690293600
71,30.2,2023-07-25:13,6,56.7,33,21.67,4,2023-07-25T23:00:00,2023-07-25T13:00:00,1690290000
72,26.8,2023-07-25:12,1,64,34,22,2,2023-07-25T22:00:00,2023-07-25T12:00:00,1690286400
64,26.7,2023-07-25:11,0.7,63.3,28.7,18.33,2,2023-07-25T21:00:00,2023-07-25T11:00:00,1690282800
56,26.5,2023-07-25:10,0.3,62.7,23.3,14.67,2,2023-07-25T20:00:00,2023-07-25T10:00:00,1690279200
46,26.3,2023-07-25:09,0,62,18,11,2,2023-07-25T19:00:00,2023-07-25T09:00:00,1690275600
37,26.3,2023-07-25:08,0,62,15,9,2.3,2023-07-25T18:00:00,2023-07-25T08:00:00,1690272000
29,26.3,2023-07-25:07,0,62,12,7,2.7,2023-07-25T17:00:00,2023-07-25T07:00:00,1690268400
29,26.3,2023-07-25:06,0,62,9,5,3,2023-07-25T16:00:00,2023-07-25T06:00:00,1690264800
29,28,2023-07-25:05,1,61.7,9.3,5.33,4.7,2023-07-25T15:00:00,2023-07-25T05:00:00,1690261200
28,29.8,2023-07-25:04,2,61.3,9.7,5.67,6.3,2023-07-25T14:00:00,2023-07-25T04:00:00,1690257600
28,31.5,2023-07-25:03,3,61,10,6,8,2023-07-25T13:00:00,2023-07-25T03:00:00,1690254000
42,39.1,2023-07-25:02,7.7,54.7,15.3,10,13,2023-07-25T12:00:00,2023-07-25T02:00:00,1690250400
54,46.7,2023-07-25:01,12.3,48.3,20.7,14,18,2023-07-25T11:00:00,2023-07-25T01:00:00,1690246800
63,54.3,2023-07-25:00,17,42,26,18,23,2023-07-25T10:00:00,2023-07-25T00:00:00,1690243200
60,49,2023-07-24:23,17,40.7,24.3,16.67,19.7,2023-07-25T09:00:00,2023-07-24T23:00:00,1690239600
57,43.8,2023-07-24:22,17,39.3,22.7,15.33,16.3,2023-07-25T08:00:00,2023-07-24T22:00:00,1690236000
54,38.5,2023-07-24:21,17,38,21,14,13,2023-07-25T07:00:00,2023-07-24T21:00:00,1690232400
55,35.6,2023-07-24:20,13.3,43.7,21.3,14.33,11.7,2023-07-25T06:00:00,2023-07-24T20:00:00,1690228800
56,32.7,2023-07-24:19,9.7,49.3,21.7,14.67,10.3,2023-07-25T05:00:00,2023-07-24T19:00:00,1690225200
56,29.8,2023-07-24:18,6,55,22,15,9,2023-07-25T04:00:00,2023-07-24T18:00:00,1690221600
61,29.8,2023-07-24:17,5.7,55.7,25,17,8.3,2023-07-25T03:00:00,2023-07-24T17:00:00,1690218000
65,29.8,2023-07-24:16,5.3,56.3,28,19,7.7,2023-07-25T02:00:00,2023-07-24T16:00:00,1690214400
69,29.8,2023-07-24:15,5,57,31,21,7,2023-07-25T01:00:00,2023-07-24T15:00:00,1690210800
68,29.2,2023-07-24:14,3.3,58,30.7,20.33,5.7,2023-07-25T00:00:00,2023-07-24T14:00:00,1690207200
67,28.6,2023-07-24:13,1.7,59,30.3,19.67,4.3,2023-07-24T23:00:00,2023-07-24T13:00:00,1690203600
65,28,2023-07-24:12,0,60,30,19,3,2023-07-24T22:00:00,2023-07-24T12:00:00,1690200000
59,28,2023-07-24:11,0,60.3,26,16,3.3,2023-07-24T21:00:00,2023-07-24T11:00:00,1690196400
52,28,2023-07-24:10,0,60.7,22,13,3.7,2023-07-24T20:00:00,2023-07-24T10:00:00,1690192800
42,28,2023-07-24:09,0,61,18,10,4,2023-07-24T19:00:00,2023-07-24T09:00:00,1690189200
37,28,2023-07-24:08,0.3,60.3,16.3,9,3.7,2023-07-24T18:00:00,2023-07-24T08:00:00,1690185600
33,28,2023-07-24:07,0.7,59.7,14.7,8,3.3,2023-07-24T17:00:00,2023-07-24T07:00:00,1690182000
29,28,2023-07-24:06,1,59,13,7,3,2023-07-24T16:00:00,2023-07-24T06:00:00,1690178400
29,27.6,2023-07-24:05,0.7,59,13.3,7,2.3,2023-07-24T15:00:00,2023-07-24T05:00:00,1690174800
29,27.2,2023-07-24:04,0.3,59,13.7,7,1.7,2023-07-24T14:00:00,2023-07-24T04:00:00,1690171200
29,26.8,2023-07-24:03,0,59,14,7,1,2023-07-24T13:00:00,2023-07-24T03:00:00,1690167600
32,26.8,2023-07-24:02,0,59,15,7.67,0.7,2023-07-24T12:00:00,2023-07-24T02:00:00,1690164000
35,26.8,2023-07-24:01,0,59,16,8.33,0.3,2023-07-24T11:00:00,2023-07-24T01:00:00,1690160400
37,26.8,2023-07-24:00,0,59,17,9,0,2023-07-24T10:00:00,2023-07-24T00:00:00,1690156800
36,26.8,2023-07-23:23,0,59.3,16,8.67,0,2023-07-24T09:00:00,2023-07-23T23:00:00,1690153200
35,26.8,2023-07-23:22,0,59.7,15,8.33,0,2023-07-24T08:00:00,2023-07-23T22:00:00,1690149600
33,26.8,2023-07-23:21,0,60,14,8,0,2023-07-24T07:00:00,2023-07-23T21:00:00,1690146000
31,27,2023-07-23:20,0,60.3,13.3,7.33,0,2023-07-24T06:00:00,2023-07-23T20:00:00,1690142400
28,27.2,2023-07-23:19,0,60.7,12.7,6.67,0,2023-07-24T05:00:00,2023-07-23T19:00:00,1690138800
28,27.4,2023-07-23:18,0,61,12,6,0,2023-07-24T04:00:00,2023-07-23T18:00:00,1690135200
28,27.6,2023-07-23:17,0,61,12.3,6.33,0,2023-07-24T03:00:00,2023-07-23T17:00:00,1690131600
28,27.8,2023-07-23:16,0,61,12.7,6.67,0,2023-07-24T02:00:00,2023-07-23T16:00:00,1690128000
29,28,2023-07-23:15,0,61,13,7,0,2023-07-24T01:00:00,2023-07-23T15:00:00,1690124400
29,27.2,2023-07-23:14,0,61.3,13.3,7,0,2023-07-24T00:00:00,2023-07-23T14:00:00,1690120800
29,26.5,2023-07-23:13,0,61.7,13.7,7,0,2023-07-23T23:00:00,2023-07-23T13:00:00,1690117200
29,25.7,2023-07-23:12,0,62,14,7,0,2023-07-23T22:00:00,2023-07-23T12:00:00,1690113600
29,26.7,2023-07-23:11,0.3,60.7,13.7,7,0.3,2023-07-23T21:00:00,2023-07-23T11:00:00,1690110000
29,27.6,2023-07-23:10,0.7,59.3,13.3,7,0.7,2023-07-23T20:00:00,2023-07-23T10:00:00,1690106400
29,28.6,2023-07-23:09,1,58,13,7,1,2023-07-23T19:00:00,2023-07-23T09:00:00,1690102800
27,28.6,2023-07-23:08,1,58.7,11.7,6.33,1.3,2023-07-23T18:00:00,2023-07-23T08:00:00,1690099200
27,28.6,2023-07-23:07,1,59.3,10.3,5.67,1.7,2023-07-23T17:00:00,2023-07-23T07:00:00,1690095600
28,28.6,2023-07-23:06,1,60,9,5,2,2023-07-23T16:00:00,2023-07-23T06:00:00,1690092000
28,28.6,2023-07-23:05,1,60,8.7,5,2,2023-07-23T15:00:00,2023-07-23T05:00:00,1690088400
28,28.6,2023-07-23:04,1,60,8.3,5,2,2023-07-23T14:00:00,2023-07-23T04:00:00,1690084800
28,28.6,2023-07-23:03,1,60,8,5,2,2023-07-23T13:00:00,2023-07-23T03:00:00,1690081200
27,29.2,2023-07-23:02,1.7,57.3,8.7,5.67,3.3,2023-07-23T12:00:00,2023-07-23T02:00:00,1690077600
26,29.8,2023-07-23:01,2.3,54.7,9.3,6.33,4.7,2023-07-23T11:00:00,2023-07-23T01:00:00,1690074000
